Date,Open,High,Low,Close,Adj Close,Volume
2019-10-01,36.590000,37.240002,35.689999,35.880001,35.880001,670600
2019-10-02,35.410000,35.459999,34.049999,34.700001,34.700001,1466600
2019-10-03,34.750000,34.750000,32.970001,33.639999,33.639999,2126700
2019-10-04,33.610001,34.029999,33.259998,33.990002,33.990002,1218300
2019-10-07,34.389999,34.459999,33.900002,34.029999,34.029999,1259500
2019-10-08,33.830002,33.919998,33.080002,33.099998,33.099998,1327000
2019-10-09,33.549999,33.980000,33.360001,33.700001,33.700001,1751100
2019-10-10,33.540001,34.240002,33.110001,33.990002,33.990002,1514400
2019-10-11,35.490002,37.799999,35.490002,36.049999,36.049999,3253700
2019-10-14,35.959999,36.240002,35.330002,35.830002,35.830002,1042600
2019-10-15,35.830002,36.950001,35.349998,36.889999,36.889999,2376300
2019-10-16,37.150002,37.439999,35.849998,36.049999,36.049999,1562200
2019-10-17,36.500000,37.119999,36.200001,36.770000,36.770000,1178200
2019-10-18,36.619999,36.990002,36.380001,36.779999,36.779999,1684100
2019-10-21,37.369999,38.480000,37.270000,37.880001,37.880001,1437200
2019-10-22,37.660000,37.810001,36.540001,37.230000,37.230000,1431900
2019-10-23,37.200001,37.900002,36.610001,37.750000,37.750000,1569300
2019-10-24,39.330002,39.849998,36.299999,37.259998,37.259998,3595600
2019-10-25,37.320000,38.380001,37.270000,37.930000,37.930000,1344800
2019-10-28,38.209999,38.560001,37.950001,38.139999,38.139999,1092500
2019-10-29,37.950001,38.139999,37.150002,37.169998,37.169998,974900
2019-10-30,37.080002,37.730000,36.869999,37.689999,37.689999,654500
2019-10-31,37.610001,37.689999,36.950001,37.560001,37.560001,888200
2019-11-01,37.910000,38.090000,37.560001,38.070000,38.070000,920700
2019-11-04,38.619999,38.790001,38.250000,38.480000,38.480000,1262000
2019-11-05,38.900002,39.750000,38.790001,38.930000,38.930000,1167300
2019-11-06,38.810001,39.279999,38.799999,39.189999,39.189999,683900
2019-11-07,39.410000,39.970001,39.150002,39.400002,39.400002,1302800
2019-11-08,39.250000,39.320000,38.340000,38.980000,38.980000,731000
2019-11-11,38.860001,39.310001,38.549999,38.720001,38.720001,397700
2019-11-12,38.689999,38.790001,37.680000,37.860001,37.860001,813000
2019-11-13,37.410000,37.540001,37.049999,37.480000,37.480000,454400
2019-11-14,37.349998,37.779999,37.189999,37.689999,37.689999,637400
2019-11-15,37.939999,38.709999,37.779999,38.230000,38.230000,1012100
2019-11-18,38.139999,38.230000,37.389999,37.910000,37.910000,607000
2019-11-19,38.110001,38.910000,37.830002,38.820000,38.820000,796300
2019-11-20,38.430000,38.900002,38.029999,38.130001,38.130001,824300
2019-11-21,38.150002,38.610001,37.610001,37.669998,37.669998,508800
2019-11-22,37.840000,38.540001,37.669998,38.470001,38.470001,625500
2019-11-25,38.720001,40.169998,38.540001,39.919998,39.919998,1162400
